ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster,PCA1,PCA2
463516,1,1,47,0,4,1.0,1,6.0,2,-0.08816221574510122,2.709471044066195
466751,0,0,20,1,5,1.0,2,4.0,0,1.805322658948203,-0.35896369698755903
463359,1,0,23,0,5,1.0,2,4.0,0,2.2187814700738477,1.3790936017515247
463488,0,0,29,0,2,9.0,2,4.0,0,2.27916904806682,-0.5384771942549286
465872,0,0,33,1,2,10.0,2,1.0,3,1.2332201718717155,-2.7328459624800963
460588,1,0,21,0,5,0.0,2,4.0,0,2.2351182314406413,1.4700876333921749
460236,1,0,18,0,5,8.0,2,4.0,0,2.6540093289127817,0.7009645771002547
460802,1,1,70,1,7,0.0,1,2.0,1,-1.630764327160577,0.8197877517047335
459467,0,1,56,1,0,0.0,0,2.0,2,-2.225003159111605,-0.6955212104953276
466953,1,1,42,1,0,2.0,0,2.0,2,-1.8832385967976353,-0.18923318709720946
459086,0,0,28,0,5,1.0,2,2.0,0,2.0035059857638906,-0.07297322529834536
464915,1,1,41,1,4,1.0,1,4.0,2,-0.7779353555793643,0.9565718541975621
460827,1,1,81,1,7,9.0,2,1.0,1,-1.1085888125294574,-0.6526740551453876
464272,1,0,30,1,0,9.0,2,2.0,3,1.0777654138028372,-1.8427079837744802
461063,1,1,53,0,7,0.0,2,2.0,1,0.08258907417799252,1.516690647720503
467302,1,0,26,1,4,9.0,2,4.0,0,1.736197276366414,-0.5281946862958882
461935,1,1,51,1,0,1.0,2,3.0,3,-0.9263234519482775,-0.24766622499485136
459089,1,0,19,0,0,9.0,2,7.0,0,2.5845767249957983,0.9767860368821804
462365,1,1,75,1,7,0.0,1,2.0,1,-1.77539200832018,0.8306221735907133
459628,0,1,51,1,2,0.0,2,1.0,3,-0.8755553925164162,-1.321459877775425
467332,0,1,70,1,6,3.0,2,2.0,1,-0.8663026151345516,-0.6109022625399035
460443,0,0,38,1,1,0.0,2,1.0,3,0.5919842929020084,-1.9156234345238194
462195,0,0,21,0,5,0.0,2,4.0,0,2.381339798567654,0.74280762792323
466228,1,1,80,0,7,0.0,2,1.0,1,-0.8068350892225439,1.2073859041713415
461952,0,1,19,0,0,1.0,1,2.0,2,0.108375277962422,-0.13728380241851842
467589,1,0,33,0,3,1.0,2,1.0,0,1.4412918786593278,0.0035507845628910384
466107,1,1,48,1,3,1.0,0,6.0,2,-1.4201721242125747,1.8310081001351715
462199,0,0,33,0,5,8.0,2,3.0,0,2.2579131674223025,-0.3616227844442032
466452,0,0,33,1,2,0.0,2,3.0,3,1.0349464311786103,-1.043946715062775
467074,0,0,31,0,5,1.0,2,4.0,0,2.133598747345497,0.6691486713001481
464233,0,1,48,1,0,1.0,0,2.0,2,-1.9520845581591932,-0.8081840859079366
462225,1,1,49,0,2,1.0,0,8.0,2,-0.6672363900583413,3.4261829702377073
465970,0,1,38,0,0,1.0,2,1.0,3,0.025517702864752082,-0.7344603306956983
460094,0,0,39,1,0,0.0,2,1.0,3,0.4815936698304562,-2.06034644802674
467428,0,1,46,1,3,2.0,0,2.0,2,-1.6083239140794092,-0.46717596141701767
465623,1,1,41,1,0,8.0,0,2.0,2,-1.6052271939834315,-0.7633668738446543
467516,0,1,31,0,0,0.0,1,3.0,2,-0.17181078277898731,0.3518572322363275
462975,1,1,37,1,3,8.0,0,2.0,2,-1.2451297885368535,-0.3313647177130858
462389,0,1,58,0,2,1.0,2,1.0,1,-0.3900628480943938,-0.3973428473915434
461556,0,1,49,1,2,1.0,0,2.0,2,-1.81807992071185,-0.5122374057705057
465964,0,1,47,0,8,2.0,2,1.0,1,0.45842288259157055,0.3648330113449646
460724,1,0,30,1,5,1.0,2,4.0,0,1.3698457295019861,0.3899851522533455
460660,1,0,41,1,3,6.0,2,1.0,3,0.7710021573407823,-1.4600297825333002
466787,0,1,33,1,1,0.0,2,2.0,3,-0.32792614204279563,-1.139543072711617
467256,1,0,33,0,5,0.0,2,4.0,0,1.8880117966575962,1.4960902459185261
467414,1,0,27,1,5,1.0,2,1.0,3,1.1313182827816963,-0.7199473660786008
466742,1,1,45,0,1,8.0,2,2.0,3,0.1573173317719429,-0.14460621773810162
466017,0,1,45,1,6,1.0,2,1.0,1,-0.33462751666931795,-0.842229392913172
463079,0,0,35,0,8,1.0,2,3.0,0,2.153857177798027,0.7506752807158318
459679,0,0,21,0,3,1.0,2,4.0,0,2.2599239359854373,0.35370003176795334
465930,0,0,36,1,0,9.0,2,2.0,3,1.0504337635383267,-2.556986682980249
464821,0,1,56,0,0,0.0,2,1.0,3,-0.536656260406864,-0.6001286115111292
460175,0,0,28,0,0,0.0,2,5.0,0,1.8799702958847349,0.3913369508964667
466725,0,1,89,0,7,0.0,1,2.0,1,-1.387670961491635,1.1379551895410633
465095,1,1,48,1,4,1.0,1,4.0,2,-0.9804141092028075,0.971740044837934
465452,1,1,47,0,3,0.0,1,5.0,2,-0.3195762988204642,2.2900983248476656
463473,1,0,23,0,5,1.0,2,3.0,0,2.1103467849351643,1.011282980018072
463213,0,0,18,0,5,3.0,2,4.0,0,2.5926593405545573,0.45032357360651754
467653,1,1,58,1,7,2.0,1,2.0,1,-1.2006292701834367,0.6031295383882989
463218,1,1,42,0,3,9.0,0,3.0,2,-0.5933514865123065,0.9562291656498567
461289,1,0,22,0,5,0.0,2,3.0,0,2.097758010070038,1.1044438960359177
459983,0,1,50,1,0,2.0,2,1.0,3,-0.9265314077696647,-1.8080621587029395
465845,0,1,40,1,3,1.0,2,2.0,3,-0.3259604108899278,-0.9259228867060518
462363,1,1,73,0,4,0.0,1,2.0,1,-1.315479209426816,1.38989535133452
460575,0,0,27,0,0,1.0,2,3.0,0,1.7335407729363352,-0.4417789773426763
461509,1,1,40,1,0,1.0,0,3.0,2,-1.7584671502921576,0.26957146627689305
460542,0,1,81,0,7,1.0,2,3.0,1,-0.43115537695303735,1.1225662261514573
461148,1,1,37,1,0,1.0,0,3.0,2,-1.6716905415963974,0.2630708131453052
464064,0,1,39,0,1,0.0,2,2.0,3,0.14497762751409995,-0.12226512630989009
460545,1,1,83,0,7,0.0,1,3.0,1,-1.2519046260884408,2.2200445104802853
459303,1,1,55,1,0,0.0,2,1.0,3,-1.3004092782503742,-0.8792921305579317
462568,1,1,51,1,1,1.0,2,3.0,3,-0.8448583651086458,-0.10077632711473389
462635,1,1,42,0,2,5.0,0,4.0,2,-0.732439132601444,1.5584610910833583
464456,1,1,27,1,0,1.0,2,4.0,3,-0.12367589724350234,0.06813917168589842
465106,1,1,53,1,4,1.0,1,2.0,1,-1.3419111606397778,0.24695322325700791
467605,0,1,40,1,2,1.0,0,7.0,2,-1.0155766689311467,1.3073137435019944
466116,1,1,62,1,0,0.0,0,9.0,2,-1.7857351476593533,2.6194344533709635
461388,1,0,21,0,5,1.0,2,5.0,0,2.3850672276763727,1.7425704547305858
466155,1,1,40,1,3,1.0,0,2.0,2,-1.6225065749119463,0.3424305381837927
467176,1,0,27,0,5,1.0,2,3.0,0,1.9946446400074818,1.0199505175268564
459400,0,1,84,0,7,0.0,1,2.0,1,-1.243043280332033,1.1271207676550834
466784,1,0,26,0,1,4.0,2,3.0,0,1.8222527621720166,0.14424064044406504
460320,1,0,26,0,0,11.0,2,4.0,0,2.1398225381504,-0.30213323846789025
466454,1,0,33,1,3,1.0,2,1.0,3,0.7948348917109096,-1.0007258555756602
467028,1,0,27,1,0,0.0,2,1.0,3,0.6824785374864892,-1.359069055084147
464827,0,1,46,0,3,9.0,0,5.0,2,-0.3459626940356086,0.973237941156602
465463,0,0,28,0,1,1.0,2,5.0,0,2.0029496938214133,0.44289904838154276
464501,0,0,25,0,5,1.0,2,3.0,0,2.198717279598336,0.28833674330351944
460659,0,1,47,1,8,1.0,0,3.0,2,-1.1630036420715335,0.7325788344892602
463715,0,0,32,0,0,3.0,2,4.0,0,1.780376399109511,-0.2537895345133268
461028,0,0,21,0,5,6.0,2,4.0,0,2.630425665149938,0.1708408255529808
466766,1,1,73,1,7,1.0,1,4.0,1,-1.4591572544819238,1.466581847908185
462475,1,1,35,1,0,0.0,0,2.0,2,-1.763788465368287,-0.013745776947497882
465770,1,0,52,1,0,1.0,2,1.0,3,0.0008544427855246697,-1.4002247460492896
466823,1,1,40,1,0,1.0,2,2.0,3,-0.7165772385358361,-0.63931257487746
463505,1,0,31,1,5,1.0,2,1.0,3,1.0156161378540147,-0.711279828569817
467083,0,1,88,1,7,1.0,1,2.0,1,-1.9636881011110856,0.036183864630274655
467675,0,0,39,0,0,1.0,2,1.0,3,1.1695649678759217,-1.1513976082832305
464080,0,0,41,1,0,1.0,2,2.0,3,0.5736915936023461,-1.7835298579339367
462287,0,1,73,1,0,1.0,0,2.0,2,-2.675222963957206,-0.754011976478038
466503,1,1,45,1,0,7.0,0,5.0,2,-1.4371395945921095,0.44406032925953
461847,1,1,41,0,3,0.0,2,4.0,0,0.3207045318798779,1.6387496871405873
461447,1,1,75,1,7,0.0,1,2.0,1,-1.77539200832018,0.8306221735907133
459982,1,0,39,1,3,9.0,2,2.0,3,1.0618308482344485,-1.3825363307393639
463316,0,1,89,0,7,0.0,1,2.0,1,-1.387670961491635,1.1379551895410633
466758,1,1,45,1,1,0.0,2,1.0,3,-0.9296888290915377,-0.7540710764497741
464307,0,1,50,1,0,1.0,0,2.0,2,-2.0099356306230347,-0.8038503171535446
461344,1,1,43,0,5,6.0,1,2.0,1,-0.11716216904728573,0.8998119155285099
463353,1,1,50,1,4,4.0,0,4.0,2,-1.4888845468230094,0.9606271221176509
467349,0,0,53,0,3,0.0,2,3.0,0,1.184357780328251,0.15055751049981297
462607,0,1,37,0,2,2.0,0,3.0,2,-0.6745675027446546,0.7385194431801057
467172,1,0,40,1,0,8.0,2,2.0,3,0.7469957403865852,-1.7257113396074788
464324,1,1,76,1,7,1.0,2,1.0,1,-1.2960756201462333,0.09911392612896443
462108,0,1,27,1,6,1.0,0,2.0,2,-0.8558577762510718,0.027650729451653443
459288,1,1,41,1,0,1.0,2,2.0,3,-0.7455027747677564,-0.6371456905002638
460050,1,1,50,1,3,3.0,2,2.0,3,-0.6784087181420504,-0.36762963825523076
464994,1,1,56,1,4,8.0,1,5.0,2,-0.812783536240157,0.6895911388236635
464903,1,1,28,0,3,0.0,0,2.0,2,-0.6704574642775292,1.4160323661910343
461251,0,0,46,1,8,0.0,2,3.0,0,1.1477049812014353,-0.134437830878523
463165,0,1,72,1,1,1.0,0,2.0,2,-2.5648323408856526,-0.6092889629751166
460419,0,1,41,0,1,1.0,2,1.0,3,0.02020618100862258,-0.5810697796839926
465981,1,0,28,0,0,0.0,2,2.0,0,1.4084446733416713,0.015185091165053068
465281,0,1,27,1,0,8.0,0,2.0,2,-1.0540481196095322,-1.5209832605943427
463781,0,0,32,0,5,2.0,2,4.0,0,2.146187522210623,0.5759877552823026
466569,0,0,20,0,1,9.0,2,4.0,0,2.4580337873144726,-0.7048690515298098
466547,1,1,45,1,4,1.0,2,5.0,2,-0.21004051692085948,1.062513303729349
464631,1,0,59,1,0,1.0,2,2.0,3,-0.09318962569923499,-1.0172459336754647
465957,0,0,46,1,8,1.0,2,1.0,3,0.9723499220211156,-0.9653868747404699
459848,1,1,46,1,0,1.0,0,3.0,2,-1.9320203676836807,0.28257277254006885
461642,1,0,41,1,0,9.0,2,2.0,3,0.7595845152517121,-1.8188722556253243
467259,1,1,70,1,7,1.0,1,2.0,1,-1.5892500160635297,0.724459951309692
459388,0,1,25,1,6,1.0,2,1.0,3,0.24388320796909158,-0.8855670804570918
463439,1,1,42,1,0,9.0,0,3.0,2,-1.4842037339796208,-0.48871716812904703
464764,0,1,60,0,2,1.0,1,9.0,2,-0.155598737896268,2.8200126049409215
467073,1,0,37,1,2,9.0,2,1.0,3,0.9297821487199741,-1.901570619107326
460480,1,0,18,0,5,0.0,2,7.0,0,2.647198895552454,2.5670188454609453
464419,1,1,52,1,0,1.0,0,3.0,2,-2.1055735850752044,0.2955740788032446
463686,0,0,32,0,0,2.0,2,4.0,0,1.7388620880124641,-0.15846173411828532
459411,1,1,74,0,7,8.0,2,1.0,1,-0.301167383054643,0.43176219474783367
463774,1,1,29,1,5,1.0,0,2.0,2,-1.1413955026815568,0.6123746057948725
463671,1,1,37,1,3,0.0,0,3.0,2,-1.4688095921745483,0.7990683071806992
466986,1,1,45,0,3,1.0,0,3.0,2,-1.012242583984446,1.7253522219417765
465508,1,0,22,0,5,1.0,2,4.0,0,2.2477070063057685,1.376926717374329
463284,0,1,60,1,2,0.0,2,3.0,3,-0.9190158483263325,-0.566336674913756
465351,0,1,51,1,0,8.0,0,2.0,2,-1.7482609891756236,-1.4689780355416393
464001,1,1,59,1,0,0.0,0,2.0,2,-2.458001334934378,0.03825944810520504
459483,1,1,55,1,0,1.0,0,2.0,2,-2.300784878909649,-0.06573588979862033
466013,1,0,22,0,5,2.0,2,3.0,0,2.1807866322641325,0.9137882952458345
459763,1,0,18,0,0,1.0,2,4.0,0,1.9560837170352905,0.6338096904649572
466490,0,1,84,0,7,0.0,1,2.0,1,-1.243043280332033,1.1271207676550834
463024,1,0,35,1,0,1.0,2,1.0,3,0.4925885587281729,-1.437061780461621
463665,1,1,50,1,3,0.0,0,3.0,2,-1.844841563189514,0.8272378040842471
463459,1,1,73,1,0,5.0,1,3.0,2,-1.9717903031098423,-0.31076926056625626
462756,0,0,23,0,2,1.0,2,4.0,0,2.1206077766819647,0.21114390264222757
461414,1,0,30,1,3,1.0,2,5.0,0,1.315350240961406,0.46401597822656315
463915,0,0,21,1,5,0.0,2,5.0,0,1.8433174967579198,0.10634160951813158
463543,1,0,18,0,5,1.0,2,4.0,0,2.36340915123345,1.3682591798655455
462768,1,1,46,1,0,0.0,0,3.0,2,-1.9735346787807284,0.37790057293511037
461876,1,0,32,1,3,9.0,2,2.0,3,1.2643096018578923,-1.3977045213797354
462135,0,0,36,1,5,6.0,2,3.0,3,1.4416509495840284,-1.168743170661084
458998,1,1,37,0,1,9.0,2,2.0,3,0.43023593272435434,-0.25726909315071106
466432,1,0,42,1,3,1.0,2,1.0,3,0.5345050656236254,-0.9812238961808966
464722,1,1,35,1,1,1.0,2,3.0,3,-0.3820497853979181,-0.13544647714986924
460389,0,1,42,1,5,9.0,0,2.0,2,-1.0390914177931325,-0.849358305930857
460663,0,0,33,0,6,9.0,2,1.0,0,2.1640231950816147,-1.0456819304260332
463484,0,1,35,0,2,1.0,1,2.0,2,-0.19150312806904182,0.1911661433768521
467771,0,1,59,1,0,0.0,0,5.0,2,-1.986475712391315,0.414411307836619
462084,1,1,70,1,0,1.0,2,1.0,3,-1.6927780106321346,-0.9421166652950338
463621,1,1,53,0,3,1.0,2,1.0,1,-0.31019164722217174,0.46599263407153874
467021,0,1,80,0,7,1.0,1,2.0,1,-1.085826824307304,1.023125429751258
459056,1,1,56,0,4,1.0,1,3.0,1,-0.6737960972484368,1.6255411382606002
467563,1,1,39,1,0,0.0,0,2.0,2,-1.879490610295969,-0.00507823943871428
459820,0,1,73,1,0,1.0,0,3.0,2,-2.566788278818522,-0.38620135474458495
467306,0,1,58,1,0,0.0,0,5.0,2,-1.9575501761593943,0.41224442345942286
464865,0,0,30,0,6,8.0,2,9.0,0,3.076762973789799,1.9856301907050433
463585,0,0,23,0,5,0.0,2,3.0,0,2.2150540409651294,0.37933077494416884
466186,1,1,59,1,0,9.0,0,4.0,2,-1.8675031647835858,-0.08406951198326283
459619,0,1,56,1,1,0.0,2,2.0,3,-0.9932134753769666,-1.08970473203611
466699,0,1,40,1,0,8.0,2,1.0,3,-0.38819017886817636,-2.4016978048451483
465517,0,1,68,1,0,1.0,2,2.0,3,-1.3802706859025973,-1.3059198177849178
459237,1,0,29,1,0,1.0,2,6.0,0,1.2083152018131142,0.3889900219424673
461757,0,1,55,1,0,1.0,0,3.0,2,-2.0461286266439522,-0.4252052735341119
466309,1,0,21,0,5,1.0,2,4.0,0,2.2766325425376897,1.3747598329971336
466532,0,0,19,0,2,1.0,2,4.0,0,2.2363099216096467,0.20247636513344391
460832,0,1,41,0,5,1.0,0,4.0,2,-0.4789540131118044,1.6509950964577367
461531,1,0,41,1,0,4.0,2,1.0,3,0.4435782746277919,-1.7100438753835696
467304,1,0,33,0,1,1.0,2,2.0,0,1.3867963901187477,0.0775816105361086
463124,1,1,31,0,0,1.0,0,2.0,2,-0.9601150223951396,0.8865355252872278
461463,1,0,41,1,0,6.0,2,1.0,3,0.5266068968218863,-1.9006994761736529
464566,1,1,35,1,4,0.0,1,4.0,2,-0.6458964492848887,1.0388983483294278
462070,1,1,41,1,3,9.0,0,2.0,2,-1.3193176223674878,-0.41802498059934334
464162,1,1,81,1,7,1.0,1,2.0,1,-1.907430914614655,0.748295679458848
466554,1,0,26,0,5,0.0,2,3.0,0,1.982055865142355,1.1131114335447017
462793,1,1,42,0,4,3.0,1,5.0,2,0.031059402469912033,2.140170399656679
465657,0,1,53,1,0,0.0,0,2.0,2,-2.138226550415843,-0.7020218636269153
460530,0,1,33,1,3,3.0,0,3.0,2,-1.0823429468287122,-0.22286263698215386
464045,1,1,39,1,0,0.0,2,2.0,3,-0.7291660134009628,-0.5461516588596143
465633,1,1,83,1,4,1.0,1,2.0,1,-2.2096772475973925,0.3119597545728868
462905,0,0,25,0,0,6.0,2,3.0,0,1.9989634008854127,-0.9227517480722759
466254,1,0,40,1,3,0.0,2,2.0,3,0.6592765121291025,-0.5224192428067942
460617,0,0,22,0,5,0.0,2,4.0,0,2.3524142623357336,0.7449745123004259
465468,0,1,37,1,0,1.0,0,2.0,2,-1.633903659608068,-0.8320198140570924
466125,0,1,65,1,0,0.0,2,2.0,3,-1.335008388303883,-1.2170926705214642
465207,1,1,49,1,0,0.0,0,2.0,2,-2.168745972615174,0.01659060433324558
463332,0,1,38,1,2,1.0,2,2.0,3,-0.3495744252657188,-1.0771465533405615
459924,0,1,65,1,0,0.0,0,2.0,2,-2.4853329851988883,-0.6760192511005644
466143,0,1,48,0,2,0.0,0,5.0,2,-0.8589076532125074,1.6886320155862498
466375,1,1,52,1,3,1.0,2,4.0,1,-0.6024190425226184,0.56298097475615
462951,1,1,73,1,7,2.0,2,1.0,1,-1.1677847003534245,-0.002714527397664618
465654,0,0,48,1,2,1.0,2,1.0,3,0.42570832851948287,-1.8423924932667834
460987,1,0,25,1,1,8.0,2,2.0,3,1.2623438707050243,-1.6113247073853008
461681,1,0,31,1,5,9.0,2,3.0,3,1.56459999690776,-0.7382809882632437
462820,1,0,25,0,3,8.0,2,9.0,0,2.8307738273034926,2.2614060806476557
467518,1,0,21,0,1,0.0,2,3.0,0,1.8008231989434298,0.5147174201382514
467525,1,0,20,0,5,0.0,2,4.0,0,2.264043767672562,1.4679207490149786
465876,1,0,25,0,4,0.0,2,3.0,0,1.9295163145346441,0.964054651287388
464199,1,1,25,1,0,8.0,2,2.0,3,0.007905982622302125,-1.33911044330069
462746,1,0,29,0,3,1.0,2,3.0,0,1.773863393864377,0.7305044905210125
463261,0,1,72,0,3,7.0,0,3.0,2,-1.397924628537003,0.4846112922868742
467548,1,1,48,1,0,0.0,1,2.0,2,-1.5646581379357496,-0.25611298975440056
460924,1,0,28,0,1,1.0,2,5.0,0,1.8567281266944018,1.1701790538504873
463368,0,1,42,1,0,3.0,1,3.0,2,-1.011905734987389,-0.9145670809381928
459957,0,1,32,1,0,8.0,2,3.0,3,0.06008348126455493,-1.6834116363958098
459191,1,1,49,1,0,0.0,2,1.0,3,-1.126856060858851,-0.8922934368211077
462479,0,1,55,1,0,1.0,0,2.0,2,-2.1545633117826366,-0.793015895267565
466570,0,1,40,1,0,0.0,0,3.0,2,-1.6537598942621927,-0.36238073879700994
459407,0,0,37,1,1,0.0,2,3.0,3,0.8377791994112965,-1.182169075434109
467331,1,0,27,0,5,3.0,2,4.0,0,2.1861079473402607,1.1971055384702263
463377,0,1,32,1,6,4.0,1,2.0,3,-0.3007802256720291,-0.5180349595579414
467456,1,1,36,0,4,7.0,1,4.0,0,0.2622351791109404,1.3780472700798845
463058,0,0,28,1,6,11.0,2,1.0,3,1.7452225114868931,-2.251448593240647
467401,1,1,72,0,3,0.0,0,3.0,2,-1.8347463733433467,1.8791859005211096
464029,1,0,18,0,3,1.0,2,4.0,0,2.2004789775541864,1.07447938410531
466056,0,0,36,1,0,1.0,2,1.0,3,0.6098845896232648,-2.16217490155337
467130,0,1,29,0,6,1.0,1,3.0,0,0.4163451218196926,1.1335350503675992
465002,0,1,88,1,7,1.0,1,2.0,1,-1.9636881011110856,0.036183864630274655
463155,0,0,38,1,2,1.0,2,1.0,3,0.7149636908386876,-1.864061337038743
459651,1,1,87,1,7,1.0,2,1.0,1,-1.6142565186973585,0.12294965427812017
459961,1,1,51,1,0,8.0,2,3.0,3,-0.6357232742689465,-0.9149608277601422
466109,1,1,51,1,3,1.0,0,4.0,2,-1.723818103185704,1.101887509799854
461543,1,0,31,0,0,3.0,2,2.0,0,1.4462109979370517,-0.26429765688848367
459502,0,1,47,1,0,1.0,0,3.0,2,-1.8147243367885897,-0.4425403485516799
459864,0,1,70,0,0,1.0,1,2.0,2,-1.3668270698655225,-0.026772699181524223
460441,1,0,31,0,5,1.0,2,4.0,0,1.9873771802184843,1.3964286767690925
461942,1,0,29,1,5,0.0,2,6.0,0,1.5741263249142268,1.2187673117380964
462755,0,0,20,0,5,0.0,2,3.0,0,2.301830649660892,0.37283012181258085
465098,0,0,41,1,0,1.0,2,3.0,3,0.6821262787410298,-1.4157192362004838
459872,1,1,68,0,3,4.0,0,2.0,2,-1.6614216691661594,1.1213965396987067
462053,1,1,28,1,0,1.0,2,2.0,3,-0.3694708037527901,-0.6653151874038116
467040,1,0,32,1,1,0.0,2,4.0,3,0.9446199985825702,-0.09791287011769129
465079,1,1,75,1,7,1.0,2,1.0,1,-1.267150083914313,0.09694704175176895
467697,0,0,39,1,5,0.0,2,1.0,3,0.8889191040286154,-1.325896958626153
466555,1,0,18,0,5,1.0,2,3.0,0,2.254974466094767,1.0004485581320925
463457,0,1,42,1,0,2.0,0,2.0,2,-1.7370170296706238,-0.9165131925661542
462653,1,1,48,1,4,0.0,0,4.0,2,-1.5970907187473578,1.337604554943425
461390,0,1,70,1,0,0.0,1,2.0,2,-2.054798367910988,-0.935721538925034
460217,1,1,45,1,0,1.0,0,2.0,2,-2.0115295165904445,-0.08740473357057972
463684,0,0,29,1,5,0.0,2,4.0,0,1.5034785217638718,-0.24413393719775356
463764,1,1,50,1,3,1.0,0,3.0,2,-1.8033272520924664,0.7319100036892052
465310,0,0,22,0,5,0.0,2,6.0,0,2.569283632613101,1.4805957557673317
462489,1,1,46,1,0,0.0,2,2.0,3,-0.9316447670244062,-0.5309834682192427
465677,1,1,39,0,0,1.0,2,2.0,3,-0.041194715355497145,0.3627971808838958
459737,0,1,81,1,7,8.0,1,2.0,1,-1.4706091698083112,-0.6462789287753881
465357,0,1,49,1,0,1.0,0,3.0,2,-1.87257540925243,-0.438206579797288
462159,1,0,43,1,1,1.0,2,3.0,3,0.5595187259898083,-0.5372155640970301
461747,1,1,66,1,0,1.0,1,2.0,2,-2.043803479013272,-0.3124368713599147
465940,0,0,53,1,0,0.0,2,2.0,3,0.18507084772225302,-1.6621994450125444
464323,0,0,29,1,0,12.0,2,1.0,3,1.2690207653142282,-3.2259488965391983
467248,0,1,86,1,7,0.0,1,2.0,1,-1.9473513397442919,0.12717789627092374
463265,1,1,70,1,0,1.0,0,3.0,2,-2.6262332372497723,0.334577997592772
459946,0,1,36,1,0,1.0,0,2.0,2,-1.6049781233761475,-0.8341866984342884
463161,1,0,35,1,0,1.0,2,2.0,3,0.6010232438668567,-1.0692511587281686
460790,0,1,42,1,0,0.0,1,2.0,2,-1.2448833534172146,-0.9963943014865212
463118,0,1,49,1,1,1.0,1,3.0,2,-1.215948023965295,-0.5618533916276203
460864,0,0,20,0,0,0.0,2,3.0,0,1.8945052154627318,-0.36161936758800667
461039,0,1,27,0,2,1.0,0,9.0,2,0.22378165930960492,3.0190421302039048
460299,1,1,56,1,0,4.0,2,1.0,3,-1.1632775700941054,-1.258436447760902
462378,1,1,67,0,0,1.0,2,1.0,1,-0.9595444149879543,0.055659321711929784
463081,0,1,51,1,0,0.0,2,1.0,3,-1.03848556619568,-1.6152396735356598
460923,1,1,49,1,0,1.0,0,3.0,2,-2.018796976379442,0.2890734256716568
462120,1,1,51,0,0,1.0,2,3.0,3,-0.27986646499985907,0.7566104151437
463980,0,0,26,1,0,1.0,2,9.0,0,1.7666174330519397,0.7586412285422931
461464,1,0,59,1,3,1.0,2,3.0,3,0.25964031995834463,-0.20876561830165938
466695,0,1,31,1,3,1.0,2,1.0,3,-0.1740652699413272,-1.3132354678342686
465833,1,1,43,0,4,1.0,1,3.0,2,-0.2977641262334704,1.5973716413570525
467490,1,1,59,0,4,7.0,0,5.0,2,-0.86977976753205,2.066232942199294
459765,0,0,35,1,2,4.0,2,1.0,3,0.9262832328255912,-2.1565453913554555
467570,1,0,18,0,5,14.0,2,3.0,0,2.794660510356382,-0.23881284700344757
464561,0,0,48,1,3,9.0,2,2.0,3,0.9477225892741765,-2.090314376813545
459409,0,1,88,1,7,1.0,1,2.0,1,-1.9636881011110856,0.036183864630274655
462864,0,0,30,1,5,12.0,2,6.0,0,2.189594088973886,-0.6502794140941502
461009,0,0,22,0,5,6.0,2,3.0,0,2.4930654437793347,-0.19480291180327616
459117,1,1,66,1,0,1.0,1,2.0,2,-2.043803479013272,-0.3124368713599147
464131,0,1,81,0,2,0.0,1,2.0,1,-1.563592105834431,0.38617062512290795
464079,0,1,36,0,1,14.0,0,2.0,2,-0.33737000532648237,-0.9222815655511591
462478,1,1,30,0,1,1.0,0,2.0,2,-0.8497243993235869,1.031258538790149
465375,0,0,50,1,2,1.0,2,1.0,3,0.36785725605564196,-1.838058724512391
461637,1,1,51,1,0,1.0,2,2.0,3,-1.0347581370869612,-0.6154768467283039
459252,1,1,66,1,7,0.0,1,3.0,1,-1.4066274970942112,1.1789308359294022
461438,0,1,39,1,2,8.0,0,2.0,2,-1.2382243807133142,-1.201200852307756
463956,0,0,28,0,3,0.0,2,5.0,0,2.1243655564036303,0.8320066445368196
459682,1,1,35,1,4,1.0,0,3.0,2,-1.287979121774028,0.8462966359113834
459892,0,1,50,1,0,1.0,2,1.0,3,-0.9680457188667121,-1.7127343583078978
467720,1,0,27,1,3,1.0,2,2.0,3,1.0768227942411164,-0.6459165401053834
463148,1,1,60,1,8,1.0,1,5.0,1,-0.8932255114886418,1.953112870618208
460862,1,1,52,0,3,1.0,0,4.0,2,-1.1062866524692059,2.108331034315602
460382,1,1,32,0,8,4.0,2,3.0,0,1.0459823514148279,1.604575393832792
461650,0,1,42,1,1,0.0,2,1.0,3,-0.6966906532687636,-1.4878517350503067
467501,1,0,48,1,3,1.0,2,2.0,3,0.4693865333707862,-0.600411968184268
459486,1,1,75,1,7,1.0,1,2.0,1,-1.7338776972231327,0.7352943731956718
467319,1,0,26,1,6,8.0,2,2.0,3,1.6407437686712638,-0.8747083336075171
459604,0,0,21,0,5,0.0,2,7.0,0,2.7066438539837048,1.846239493123588
463554,0,0,53,0,0,7.0,2,1.0,3,1.0136933272113189,-1.6930280293727358
467652,1,0,32,1,1,0.0,2,3.0,3,0.8361853134438865,-0.46572349185114414
465298,0,1,56,1,1,1.0,0,2.0,2,-2.1020237611749253,-0.6439591130102511
462494,0,0,36,1,0,8.0,2,4.0,3,1.2257888227186469,-1.726037639118302
467344,1,1,83,1,7,0.0,2,2.0,1,-1.4316339997280407,0.5774205388978306
463442,1,1,42,1,4,1.0,2,2.0,3,-0.44856796364114926,-0.04741921460259775
467219,0,1,66,0,7,1.0,1,2.0,1,-0.680869317060417,0.9927890484705147
